#DataThief /home/joe/research/reactor_spectra/sens_spectra_final/working_dir/spectra/ricochet_cevns_spectra/results/bump/fit_bump/daya_bay_bump_ratio_plot_modified (another copy).png Friday 15-May-2020 8:10:11 PM
3.7911, 0.9992
3.8012, 0.9992
3.8113, 1.0011
3.8214, 1.0011
3.8316, 1.003
3.8417, 1.0048
3.8518, 1.0048
3.8618, 1.0067
3.8719, 1.0085
3.882, 1.0085
3.8921, 1.0103
3.9024, 1.0103
3.9125, 1.0122
3.9226, 1.014
3.9327, 1.014
3.9428, 1.0159
3.9529, 1.0177
3.963, 1.0177
3.9731, 1.0195
3.9832, 1.0195
3.9933, 1.0214
4.0035, 1.0232
4.0136, 1.0232
4.0237, 1.0251
4.0338, 1.0269
4.044, 1.0269
4.0541, 1.0287
4.0642, 1.0306
4.0743, 1.0306
4.0844, 1.0324
4.0946, 1.0324
4.1047, 1.0343
4.1148, 1.0361
4.1249, 1.0361
4.135, 1.0379
4.1451, 1.0398
4.1552, 1.0398
4.1653, 1.0416
4.1755, 1.0416
4.1856, 1.0435
4.1957, 1.0453
4.2058, 1.0453
4.2159, 1.0471
4.226, 1.049
4.2362, 1.049
4.2463, 1.0508
4.2564, 1.0508
4.2665, 1.0527
4.2766, 1.0545
4.2867, 1.0545
4.2968, 1.0563
4.307, 1.0563
4.3171, 1.0563
4.3272, 1.0582
4.3373, 1.0582
4.3475, 1.0582
4.3576, 1.0582
4.3677, 1.0582
4.3778, 1.06
4.388, 1.06
4.3981, 1.06
4.4082, 1.06
4.4184, 1.06
4.4285, 1.06
4.4386, 1.0619
4.4487, 1.0619
4.4588, 1.0619
4.4689, 1.0619
4.4791, 1.0619
4.4892, 1.0619
4.4994, 1.0637
4.5095, 1.0637
4.5196, 1.0637
4.5297, 1.0637
4.5399, 1.0637
4.55, 1.0655
4.5601, 1.0655
4.5702, 1.0656
4.5804, 1.0656
4.5905, 1.0674
4.6006, 1.0674
4.6107, 1.0692
4.6208, 1.0692
4.631, 1.0692
4.6411, 1.0711
4.6512, 1.0711
4.6613, 1.0729
4.6714, 1.0729
4.6816, 1.0729
4.6917, 1.0748
4.7018, 1.0748
4.7119, 1.0766
4.722, 1.0766
4.7322, 1.0784
4.7423, 1.0784
4.7524, 1.0784
4.7625, 1.0803
4.7726, 1.0803
4.7828, 1.0821
4.7929, 1.0821
4.803, 1.0821
4.8131, 1.084
4.8232, 1.084
4.8334, 1.0858
4.8435, 1.0858
4.8536, 1.0858
4.8637, 1.0858
4.8739, 1.0858
4.884, 1.0858
4.8941, 1.0858
4.9043, 1.0858
4.9144, 1.0876
4.9245, 1.0876
4.9346, 1.0876
4.9447, 1.0876
4.9548, 1.0876
4.9649, 1.0876
4.975, 1.0876
4.9853, 1.0876
4.9954, 1.0876
5.0055, 1.0876
5.0157, 1.0876
5.0258, 1.0876
5.0359, 1.0876
5.0461, 1.0876
5.0562, 1.0895
5.0663, 1.0895
5.0764, 1.0895
5.0866, 1.0895
5.0967, 1.0895
5.1068, 1.0895
5.1169, 1.0895
5.1271, 1.0895
5.1372, 1.0895
5.1474, 1.0877
5.1575, 1.0858
5.1676, 1.0858
5.1778, 1.084
5.1879, 1.0821
5.1981, 1.0821
5.2082, 1.0803
5.2184, 1.0785
5.2285, 1.0785
5.2387, 1.0766
5.2488, 1.0748
5.2589, 1.0748
5.2691, 1.0729
5.2792, 1.0729
5.2894, 1.0711
5.2995, 1.0693
5.3096, 1.0693
5.3197, 1.0674
5.33, 1.0656
5.3401, 1.0656
5.3503, 1.0638
5.3604, 1.0619
5.3705, 1.0619
5.3807, 1.0601
5.3908, 1.0601
5.401, 1.0582
5.4111, 1.0582
5.4212, 1.0582
5.4314, 1.0564
5.4415, 1.0564
5.4516, 1.0564
5.4618, 1.0546
5.4719, 1.0546
5.4821, 1.0546
5.4922, 1.0527
5.5023, 1.0527
5.5125, 1.0527
5.5226, 1.0509
5.5328, 1.0509
5.5429, 1.0509
5.553, 1.0491
5.5632, 1.0491
5.5733, 1.0491
5.5834, 1.0472
5.5936, 1.0472
5.6037, 1.0472
5.6139, 1.0454
5.624, 1.0454
5.6341, 1.0454
5.6442, 1.0454
5.6543, 1.0435
5.6644, 1.0435
5.6747, 1.0435
5.6848, 1.0435
5.6949, 1.0435
5.705, 1.0435
5.7151, 1.0417
5.7252, 1.0417
5.7355, 1.0417
5.7456, 1.0417
5.7557, 1.0417
5.7659, 1.0417
5.776, 1.0417
5.7861, 1.0417
5.7962, 1.0417
5.8064, 1.0417
5.8165, 1.0417
5.8266, 1.0417
5.8368, 1.0417
5.8469, 1.0417
5.857, 1.0417
5.8672, 1.0399
5.8773, 1.0399
5.8874, 1.0399
5.8976, 1.0399
5.9077, 1.0399
5.9178, 1.0399
5.928, 1.0399
5.9381, 1.0399
5.9482, 1.0399
5.9583, 1.0399
5.9685, 1.038
5.9786, 1.038
